FILE,DATE,TARGET,FILTER,EXPTIME,RA,DEC,FP1_RA,FP1_DEC,FP2_RA,FP2_DEC,FP3_RA,FP3_DEC,FP4_RA,FP4_DEC,CTYPE1,CTYPE2,CRVAL1,CRVAL2,CRPIX1,CRPIX2,CD1_1,CD1_2,CD2_1,CD2_2,NAXIS1,NAXIS2
2025-03-07T23-33-25_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0034.fits,2025-03-07T23:33:25.963,HAT-P-20b,R,120.0,111.9152249445,24.337439941,112.33002036400129,24.60814265682808,112.31391327900104,24.04801043087102,111.50220222281428,24.06561448151885,111.51471388860732,24.62582299567057,RA---TAN,DEC--TAN,111.9152249445,24.337439941,2328.5,1760.5,-0.0001592318971319,-3.705195400959e-06,3.790024616372e-06,-0.0001591898125639,4656,3520
2025-03-07T23-35-26_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0035.fits,2025-03-07T23:35:26.608,HAT-P-20b,R,120.0,111.918320955,24.33899247484,112.33301370388692,24.609667987882773,112.31684606265812,24.04951235037469,111.505400413781,24.06719472026734,111.51797341789178,24.62742694951858,RA---TAN,DEC--TAN,111.918320955,24.33899247484,2328.5,1760.5,-0.0001591779182986,-3.720931042282e-06,3.806882327665e-06,-0.0001591965063075,4656,3520
2025-03-07T23-37-27_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0036.fits,2025-03-07T23:37:27.209,HAT-P-20b,R,120.0,111.9177867288,24.33902773048,112.33255034025088,24.609720970657712,112.316423145609,24.04956365646124,111.50479574759775,24.067211864313894,111.51732747388586,24.62744556965492,RA---TAN,DEC--TAN,111.9177867288,24.33902773048,2328.5,1760.5,-0.0001592135306853,-3.710349650117e-06,3.799521959044e-06,-0.0001591969560894,4656,3520
2025-03-07T23-39-27_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0037.fits,2025-03-07T23:39:27.930,HAT-P-20b,R,120.0,111.9158632275,24.33792639441,112.33065531377666,24.60864247800741,112.31449470955212,24.048469134549617,111.50284395195932,24.06608756878619,111.5154090663188,24.626337481048505,RA---TAN,DEC--TAN,111.9158632275,24.33792639441,2328.5,1760.5,-0.0001592194895585,-3.719029744108e-06,3.793144433453e-06,-0.0001592015368394,4656,3520
2025-03-07T23-41-28_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0038.fits,2025-03-07T23:41:28.577,HAT-P-20b,R,120.0,111.9160746329,24.33806128818,112.33083144442368,24.60878556661045,112.31469912332018,24.04864774899332,111.50309054527018,24.06621445420165,111.51562776019418,24.62642868720304,RA---TAN,DEC--TAN,111.9160746329,24.33806128818,2328.5,1760.5,-0.0001592110262961,-3.711751922438e-06,3.782015034682e-06,-0.0001591914186843,4656,3520
2025-03-07T23-43-29_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0039.fits,2025-03-07T23:43:29.231,HAT-P-20b,R,120.0,111.9172041979,24.33813560785,112.33196813371264,24.608775596838203,112.3158169125796,24.048588337622004,111.50421247304568,24.06637302071152,111.51676830275318,24.62663679510946,RA---TAN,DEC--TAN,111.9172041979,24.33813560785,2328.5,1760.5,-0.0001592101505845,-3.716607380349e-06,3.828854533893e-06,-0.0001592054834519,4656,3520
2025-03-07T23-46-11_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0040.fits,2025-03-07T23:46:11.898,HAT-P-20b,R,120.0,111.9155055933,24.34289796997,112.33033678068102,24.61357128301684,112.31413801497445,24.053420009274795,111.50244751485924,24.071101532233424,111.51504993563452,24.63132959144654,RA---TAN,DEC--TAN,111.9155055933,24.34289796997,2328.5,1760.5,-0.0001592211023075,-3.728654082936e-06,3.806720987068e-06,-0.0001591952961326,4656,3520
2025-03-07T23-48-12_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0041.fits,2025-03-07T23:48:12.543,HAT-P-20b,R,120.0,111.9156432982,24.34296486316,112.33048196890132,24.61363526410913,112.31427871185372,24.053495499941413,111.50257775506776,24.07117129465819,111.51518468361952,24.63138786943287,RA---TAN,DEC--TAN,111.9156432982,24.34296486316,2328.5,1760.5,-0.00015922306334,-3.729817118981e-06,3.805493035865e-06,-0.0001591920289503,4656,3520
2025-03-07T23-50-13_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0042.fits,2025-03-07T23:50:13.222,HAT-P-20b,R,120.0,111.9151678822,24.34269303077,112.32999354840696,24.613355108783043,112.31377510754965,24.053222647167456,111.50211521107572,24.070907864779908,111.51473760097898,24.631117214169443,RA---TAN,DEC--TAN,111.9151678822,24.34269303077,2328.5,1760.5,-0.0001592153411216,-3.733792451196e-06,3.807525557482e-06,-0.0001591899642285,4656,3520
2025-03-07T23-52-13_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0043.fits,2025-03-07T23:52:13.880,HAT-P-20b,R,120.0,111.9148130416,24.34260895878,112.32963141796785,24.613234066692016,112.3134115758254,24.05312742076549,111.50176738095315,24.07086080458533,111.51439142770198,24.63104434474561,RA---TAN,DEC--TAN,111.9148130416,24.34260895878,2328.5,1760.5,-0.000159212348555,-3.734191001781e-06,3.817873941341e-06,-0.0001591826285516,4656,3520
2025-03-07T23-54-14_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0044.fits,2025-03-07T23:54:14.565,HAT-P-20b,R,120.0,111.9156954537,24.34267238233,112.3305255824782,24.613271881744293,112.31430034182615,24.053155807019817,111.502637929246,24.07094977037202,111.51526722999972,24.63114276960988,RA---TAN,DEC--TAN,111.9156954537,24.34267238233,2328.5,1760.5,-0.0001592158487429,-3.735568437433e-06,3.830891659689e-06,-0.000159185312573,4656,3520
2025-03-07T23-56-15_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0045.fits,2025-03-07T23:56:15.156,HAT-P-20b,R,120.0,111.9167032682,24.34213798066,112.33151020456889,24.612787795277143,112.31533012502712,24.05257542500754,111.50366912084482,24.07036519826317,111.51625273023228,24.6306542494756,RA---TAN,DEC--TAN,111.9167032682,24.34213798066,2328.5,1760.5,-0.000159216296555,-3.723822394208e-06,3.82996567513e-06,-0.000159212643765,4656,3520
2025-03-07T23-58-15_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0046.fits,2025-03-07T23:58:15.782,HAT-P-20b,R,120.0,111.9168499092,24.34255249132,112.3316768117032,24.61315075487464,112.31542261714176,24.053042131641963,111.50379557924762,24.070831136773705,111.51645406182143,24.63101683585837,RA---TAN,DEC--TAN,111.9168499092,24.34255249132,2328.5,1760.5,-0.0001592090531977,-3.74309818211e-06,3.829842503711e-06,-0.0001591832161158,4656,3520
2025-03-08T00-00-16_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0047.fits,2025-03-08T00:00:16.591,HAT-P-20b,R,120.0,111.9161456199,24.34273344313,112.3309751422574,24.61336305384645,112.3146929440274,24.053205383407,111.50308890071231,24.070980721597103,111.51577514476033,24.63121561480347,RA---TAN,DEC--TAN,111.9161456199,24.34273344313,2328.5,1760.5,-0.0001592043484826,-3.750312115001e-06,3.826921966775e-06,-0.0001591971752695,4656,3520
2025-03-08T00-02-17_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0048.fits,2025-03-08T00:02:17.265,HAT-P-20b,R,120.0,111.9157836176,24.34320772,112.3306322805256,24.61379170915766,112.31435628984576,24.05369364395084,111.50270758140869,24.07150049933411,111.51538772700266,24.63167575986136,RA---TAN,DEC--TAN,111.9157836176,24.34320772,2328.5,1760.5,-0.0001592124841244,-3.748705083267e-06,3.833690004451e-06,-0.0001591802328669,4656,3520
2025-03-08T00-04-17_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0049.fits,2025-03-08T00:04:17.856,HAT-P-20b,R,120.0,111.9166067219,24.34399621549,112.3314526815651,24.61457022295368,112.31521467329485,24.05442715580173,111.50353337715762,24.072298963983464,111.5161749767462,24.63251902741364,RA---TAN,DEC--TAN,111.9166067219,24.34399621549,2328.5,1760.5,-0.0001592179262036,-3.738774755803e-06,3.847622944268e-06,-0.0001591929938301,4656,3520
2025-03-08T00-07-48_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0050.fits,2025-03-08T00:07:48.674,HAT-P-20b,R,120.0,111.9192963656,24.33806619076,112.33415776714078,24.60859047872134,112.3178616557054,24.048472384496165,111.50620683283653,24.06641877731604,111.5189078228467,24.626614164427075,RA---TAN,DEC--TAN,111.9192963656,24.33806619076,2328.5,1760.5,-0.000159220073707,-3.754161292248e-06,3.863677626678e-06,-0.0001591859387677,4656,3520
2025-03-08T00-09-49_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0051.fits,2025-03-08T00:09:49.280,HAT-P-20b,R,120.0,111.9183453491,24.33808450215,112.3331398840849,24.608661372181647,112.31691471501536,24.048487659066907,111.50532274053668,24.066384868954984,111.5179526912079,24.62663549060461,RA---TAN,DEC--TAN,111.9183453491,24.33808450215,2328.5,1760.5,-0.0001592077580371,-3.735778949352e-06,3.853070738053e-06,-0.0001592016896238,4656,3520
2025-03-08T00-11-49_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0052.fits,2025-03-08T00:11:49.976,HAT-P-20b,R,120.0,111.9179200046,24.33857762201,112.3328078491598,24.60916203142907,112.3164674338041,24.04901254361424,111.5048045764734,24.066869927479296,111.51754954237585,24.627096945486155,RA---TAN,DEC--TAN,111.9179200046,24.33857762201,2328.5,1760.5,-0.0001592210355194,-3.765574872146e-06,3.844580703883e-06,-0.000159194894152,4656,3520
2025-03-08T00-13-50_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0053.fits,2025-03-08T00:13:50.587,HAT-P-20b,R,120.0,111.9181267063,24.33909433644,112.33297763470584,24.6096514987004,112.31667196736932,24.04958395766761,111.50504790078496,24.067414070776174,111.5177587240582,24.627558955875564,RA---TAN,DEC--TAN,111.9181267063,24.33909433644,2328.5,1760.5,-0.0001592127340858,-3.756640566461e-06,3.838702285145e-06,-0.0001591715792242,4656,3520
2025-03-08T00-15-51_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0054.fits,2025-03-08T00:15:51.177,HAT-P-20b,R,120.0,111.9197394752,24.33872099475,112.33461642824194,24.60933769921295,112.3184003645593,24.0490791064956,111.50663511432369,24.06698105981278,111.51925453785256,24.62731652668008,RA---TAN,DEC--TAN,111.9197394752,24.33872099475,2328.5,1760.5,-0.000159241013784,-3.733218594607e-06,3.854086194494e-06,-0.0001592258080163,4656,3520
2025-03-08T00-17-51_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0055.fits,2025-03-08T00:17:51.854,HAT-P-20b,R,120.0,111.9205703403,24.33830722927,112.33543801454162,24.608761199133195,112.31915928326758,24.048565007218706,111.5074741229268,24.06673009045873,111.5201570781099,24.62700348434949,RA---TAN,DEC--TAN,111.9205703403,24.33830722927,2328.5,1760.5,-0.0001592257728085,-3.749569999025e-06,3.910649997747e-06,-0.0001592081204338,4656,3520
2025-03-08T00-19-52_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0056.fits,2025-03-08T00:19:52.538,HAT-P-20b,R,120.0,111.9208173174,24.3400986844,112.335672651169,24.6106850074686,112.3194303636988,24.0505177953883,111.50773439828966,24.06838920019913,111.52038071000808,24.628633424687003,RA---TAN,DEC--TAN,111.9208173174,24.3400986844,2328.5,1760.5,-0.0001592256552948,-3.740053846163e-06,3.847537990634e-06,-0.0001591998579047,4656,3520
2025-03-08T00-21-53_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0057.fits,2025-03-08T00:21:53.218,HAT-P-20b,R,120.0,111.9216824728,24.34091478049,112.33649046156992,24.611607050836355,112.32015347247396,24.05134205138231,111.50864745376768,24.06909957929346,111.52138854185678,24.62944208010175,RA---TAN,DEC--TAN,111.9216824728,24.34091478049,2328.5,1760.5,-0.0001591874423596,-3.764559357099e-06,3.823125245953e-06,-0.0001592277152381,4656,3520
2025-03-08T00-23-53_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0058.fits,2025-03-08T00:23:53.886,HAT-P-20b,R,120.0,111.9260920856,24.34269884605,112.3410290504262,24.61276953895929,112.32496495488456,24.052767829508703,111.51292473527806,24.07150445174041,111.52539203454748,24.63158225968697,RA---TAN,DEC--TAN,111.9260920856,24.34269884605,2328.5,1760.5,-0.0001592898488561,-3.693736837269e-06,4.033318703905e-06,-0.00015915269817,4656,3520
2025-03-08T00-25-54_HAT-P-20b_LIGHT-R_-20.00_ZWO ASI1600MM Pro_120.00s_139_1x1_0059.fits,2025-03-08T00:25:54.565,HAT-P-20b,R,120.0,111.925591592,24.34262570325,112.3405036216967,24.613239158736366,112.32422435122491,24.05297726123225,111.51245260525016,24.07088869354876,111.52513454018607,24.631227810261173,RA---TAN,DEC--TAN,111.925591592,24.34262570325,2328.5,1760.5,-0.0001592374438108,-3.749379018584e-06,3.85615919717e-06,-0.0001592267962798,4656,3520
2025-03-18T19-00-49_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0000.fits,2025-03-18T19:00:49.880,29/Amphitrite,R,30.0,141.0055157911,19.16564385414,141.2775251558956,18.778325174216352,140.68644091744315,18.812092914907097,140.73222587889427,19.55256019560948,141.3259611756326,19.51864140426928,RA---TAN,DEC--TAN,141.0055157911,19.16564385414,2328.5,1760.5,9.559729564393e-06,-0.0001590158509677,0.0001590573593591,9.617380319482e-06,4656,3520
2025-03-18T19-01-20_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0001.fits,2025-03-18T19:01:20.500,29/Amphitrite,R,30.0,141.0059357619,19.16577967764,141.27794922752906,18.77848349402253,140.68679254646108,18.81226039309196,140.7326417943617,19.552673508354523,141.3264496686951,19.518745332876847,RA---TAN,DEC--TAN,141.0059357619,19.16577967764,2328.5,1760.5,9.57278048589e-06,-0.0001590351837792,0.000159045699033,9.620014435707e-06,4656,3520
2025-03-18T19-01-51_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0002.fits,2025-03-18T19:01:51.215,29/Amphitrite,R,30.0,141.00602873,19.16587084055,141.2780283092403,18.778612580041703,140.68687339219815,18.81238314675599,140.73274883331135,19.5527267877909,141.3265546953307,19.518804860945625,RA---TAN,DEC--TAN,141.00602873,19.16587084055,2328.5,1760.5,9.578065120023e-06,-0.0001590345891703,0.0001590307645592,9.618226477675e-06,4656,3520
2025-03-18T19-02-21_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0003.fits,2025-03-18T19:02:21.857,29/Amphitrite,R,30.0,141.0063612893,19.16577784549,141.27832835302823,18.77852617111592,140.68725031304555,18.81228528316331,140.73311408956343,19.552627304471084,141.32684271461858,19.518716890576783,RA---TAN,DEC--TAN,141.0063612893,19.16577784549,2328.5,1760.5,9.57566693344e-06,-0.000159013994729,0.0001590304222885,9.614963060572e-06,4656,3520
2025-03-18T19-02-52_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0004.fits,2025-03-18T19:02:52.450,29/Amphitrite,R,30.0,141.0063959879,19.16571068621,141.27839599228025,18.778362640321767,140.68729283164592,18.81220475631289,140.73311537793558,19.552656419996605,141.3268696064759,19.518663127555616,RA---TAN,DEC--TAN,141.0063959879,19.16571068621,2328.5,1760.5,9.567353529181e-06,-0.0001590208670918,0.0001590539909408,9.638534345266e-06,4656,3520
2025-03-18T19-03-23_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0005.fits,2025-03-18T19:03:23.117,29/Amphitrite,R,30.0,141.0063949642,19.16576305343,141.27836831998107,18.7784668261988,140.68728596026557,18.812295719923124,140.7331412961842,19.552657046704105,141.32687430950156,19.518676877072032,RA---TAN,DEC--TAN,141.0063949642,19.16576305343,2328.5,1760.5,9.573962094826e-06,-0.0001590151776806,0.0001590345726137,9.634790531709e-06,4656,3520
2025-03-18T19-03-53_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0006.fits,2025-03-18T19:03:53.747,29/Amphitrite,R,30.0,141.0065617543,19.16572518466,141.2785185064765,18.778450985271974,140.68746678987284,18.812228368827544,140.73332484372767,19.552597199984884,141.32702711160624,19.51866854006315,RA---TAN,DEC--TAN,141.0065617543,19.16572518466,2328.5,1760.5,9.574505322351e-06,-0.0001590069750331,0.000159036184527,9.620152046953e-06,4656,3520
2025-03-18T19-04-24_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0007.fits,2025-03-18T19:04:24.380,29/Amphitrite,R,30.0,141.0062744554,19.16576685353,141.27825803168773,18.778486725898883,140.6871737196911,18.812268255764767,140.7330105719187,19.552644716983053,141.3267456188816,19.51871196980983,RA---TAN,DEC--TAN,141.0062744554,19.16576685353,2328.5,1760.5,9.570219339649e-06,-0.0001590157089195,0.0001590378303024,9.621322176771e-06,4656,3520
2025-03-18T19-04-55_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0008.fits,2025-03-18T19:04:55.016,29/Amphitrite,R,30.0,141.0062133368,19.16596314945,141.2781985103748,18.77871094139675,140.68708880897034,18.81250785490348,140.73294792691698,19.552813085229616,141.326708241198,19.51886487544061,RA---TAN,DEC--TAN,141.0062133368,19.16596314945,2328.5,1760.5,9.574713767787e-06,-0.0001590223185323,0.0001590225191478,9.625704982321e-06,4656,3520
2025-03-18T19-05-25_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0009.fits,2025-03-18T19:05:25.677,29/Amphitrite,R,30.0,141.0062356952,19.16583876249,141.2782100095139,18.7785840111845,140.68706588047925,18.812369387293188,140.73298119618653,19.55269127585304,141.3267761258024,19.518754414969663,RA---TAN,DEC--TAN,141.0062356952,19.16583876249,2328.5,1760.5,9.586143703838e-06,-0.0001590317050516,0.0001590260779225,9.622452447891e-06,4656,3520
2025-03-18T19-05-56_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0010.fits,2025-03-18T19:05:56.269,29/Amphitrite,R,30.0,141.0062303597,19.16578095076,141.27817999249234,18.77848733999747,140.6871011805541,18.812286649552043,140.73300053361325,19.552672397425265,141.3267300729619,19.5187216714905,RA---TAN,DEC--TAN,141.0062303597,19.16578095076,2328.5,1760.5,9.582900455419e-06,-0.0001590142180043,0.0001590398039961,9.626402641493e-06,4656,3520
2025-03-18T19-06-26_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0011.fits,2025-03-18T19:06:26.916,29/Amphitrite,R,30.0,141.0065207472,19.16597849357,141.27853443765937,18.77865063799791,140.68740152331142,18.81245136607673,140.7332264343969,19.55290399186657,141.32701060542323,19.518952070048613,RA---TAN,DEC--TAN,141.0065207472,19.16597849357,2328.5,1760.5,9.56783696446e-06,-0.000159028620739,0.0001590541959763,9.626774848482e-06,4656,3520
2025-03-18T19-06-57_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0012.fits,2025-03-18T19:06:57.572,29/Amphitrite,R,30.0,141.0065840177,19.16612960891,141.2785315603882,18.77885951872838,140.68744542736718,18.812655913012808,140.73335634434966,19.55299753506339,141.32709312930942,19.519049683249097,RA---TAN,DEC--TAN,141.0065840177,19.16612960891,2328.5,1760.5,9.585219082746e-06,-0.0001590158368002,0.0001590303198743,9.625579873187e-06,4656,3520
2025-03-18T19-07-28_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0013.fits,2025-03-18T19:07:28.175,29/Amphitrite,R,30.0,141.0065679461,19.16607914157,141.2785625561195,18.77879720566766,140.68744388267302,18.812569887256743,140.73329294845925,19.55295877506729,141.32706260288992,19.51903482572582,RA---TAN,DEC--TAN,141.0065679461,19.16607914157,2328.5,1760.5,9.572704561354e-06,-0.0001590246641679,0.0001590404947926,9.618814654577e-06,4656,3520
2025-03-18T19-07-58_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0014.fits,2025-03-18T19:07:58.807,29/Amphitrite,R,30.0,141.0067318775,19.16595018934,141.27872782765075,18.77869281935022,140.68759761654118,18.81246669968755,140.73345562418922,19.552805255384364,141.3272366653968,19.51888007679817,RA---TAN,DEC--TAN,141.0067318775,19.16595018934,2328.5,1760.5,9.574511238419e-06,-0.0001590278654598,0.0001590296785195,9.619159545325e-06,4656,3520
2025-03-18T19-08-29_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0015.fits,2025-03-18T19:08:29.430,29/Amphitrite,R,30.0,141.0069536418,19.16586729909,141.27889607036633,18.778619115189475,140.68783630634104,18.81241627691169,140.73373119817424,19.552713338879823,141.32744129897435,19.51876478004837,RA---TAN,DEC--TAN,141.0069536418,19.16586729909,2328.5,1760.5,9.581950512863e-06,-0.0001590089694966,0.0001590207531218,9.625789524113e-06,4656,3520
2025-03-18T19-09-00_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0016.fits,2025-03-18T19:09:00.021,29/Amphitrite,R,30.0,141.0071804666,19.16594146452,141.27910701559205,18.7787016690128,140.6880876316008,18.81244048876273,140.73397399966726,19.55277916159636,141.32764371822876,19.51888898189323,RA---TAN,DEC--TAN,141.0071804666,19.16594146452,2328.5,1760.5,9.580216199839e-06,-0.0001589980584851,0.0001590296962566,9.609204307878e-06,4656,3520
2025-03-18T19-09-30_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0017.fits,2025-03-18T19:09:30.689,29/Amphitrite,R,30.0,141.0068791582,19.1660206822,141.2788144876929,18.778784895924467,140.6877246620125,18.81257694674312,140.73366387705386,19.552854342681613,141.3274041189339,19.51891074379112,RA---TAN,DEC--TAN,141.0068791582,19.1660206822,2328.5,1760.5,9.590943736015e-06,-0.0001590169016262,0.0001590165121855,9.624358082194e-06,4656,3520
2025-03-18T19-10-01_29-Amphitrite_LIGHT-R_-20.00_ZWO ASI1600MM Pro_30.00s_139_1x1_0018.fits,2025-03-18T19:10:01.285,29/Amphitrite,R,30.0,141.0073905303,19.16620304342,141.2793700500781,18.77889343812583,140.68831167393895,18.812708573437337,140.73413059317804,19.553110388598554,141.32783973826162,19.51914409712629,RA---TAN,DEC--TAN,141.0073905303,19.16620304342,2328.5,1760.5,9.566558537614e-06,-0.0001590083307473,0.0001590432835985,9.630863920621e-06,4656,3520
